obra_id|obra_url|obra_title|obra_date|obra_medium|obra_format|referente_id|referente_url|referente_title|referente_date|referente_publisher
646|https://bga.uniandes.edu.co/catalogo/api/items/646|El baño turco o Artífices del mármol (boceto)|1974|100x100 cm|Tinta y lápiz sobre papel mantequilla|1954|https://bga.uniandes.edu.co/catalogo/api/items/1954|"Portada del libro Guías de orientación sexual con la imagen de ""El baño turco"" de Dominique Ingres."||A.S.B. Editores
650|https://bga.uniandes.edu.co/catalogo/api/items/650|Lesa majestad|1974|100x70 cm|Heliograbado sobre papel|1955|https://bga.uniandes.edu.co/catalogo/api/items/1955|"Recortes de periódico con la imagen del mural ""El libertador inaugura el régimen constitucional de Colombia en la Villa del Rosario"" de Santiago Matínez."||
655|https://bga.uniandes.edu.co/catalogo/api/items/655|Mi lucha |1974|50x70 cm|Serigrafía sobre papel Edición de 40 Taller de Enrique Hernandez|1956|https://bga.uniandes.edu.co/catalogo/api/items/1956|"Recorte de periódico ""Rojas Pinilla y su hija María Eugenia saludan"" y ""María Eugenia Rojas y sus hijos"""||Periódico EL TIEMPO
656|https://bga.uniandes.edu.co/catalogo/api/items/656|Nací en Florencia-Bocetos preliminares (3 dibujos)|1974||Tinta sobre papel mantequilla|1957|https://bga.uniandes.edu.co/catalogo/api/items/1957|"Recorte de periódico con la imagen de ""La gioconda"" de Leonardo da Vinci"||
657|https://bga.uniandes.edu.co/catalogo/api/items/657|Nací en Florencia-Bocetos heliograbado (2 heliograbados)|1974||Heliograbado/ Heliograbado y marcador sobre papel|1957|https://bga.uniandes.edu.co/catalogo/api/items/1957|"Recorte de periódico con la imagen de ""La gioconda"" de Leonardo da Vinci"||
658|https://bga.uniandes.edu.co/catalogo/api/items/658|Nací en Florencia y tenía veintiseis años cuando fue pintado mi retrato (esta frase pronunciada en voz dulce y baja)|1974|200x96x24 cm|Esmalte sobre lámina de metal ensamblado en perchero de madera|1957|https://bga.uniandes.edu.co/catalogo/api/items/1957|"Recorte de periódico con la imagen de ""La gioconda"" de Leonardo da Vinci"||
663|https://bga.uniandes.edu.co/catalogo/api/items/663|Jackeline Oasis|1975|50.4 x50.5 cm|Serigrafía sobre papel. Edición de 25 Taller de Enrique Hernández |1958|https://bga.uniandes.edu.co/catalogo/api/items/1958|Recorde te deriódico con la imagen de Jacqueline Onassis a lomo de camello ||Periódico EL TIEMPO
662|https://bga.uniandes.edu.co/catalogo/api/items/662|Jackeline Oasis (Boceto)|1975|50.4 x50.5 cm|Heliograbado y témpera sobre papel|1958|https://bga.uniandes.edu.co/catalogo/api/items/1958|Recorde te deriódico con la imagen de Jacqueline Onassis a lomo de camello ||Periódico EL TIEMPO
665|https://bga.uniandes.edu.co/catalogo/api/items/665|Mesa Braque (Boceto)|1975|Diametro 60 cm |Lápiz y marcador sobre papel|1959|https://bga.uniandes.edu.co/catalogo/api/items/1959|Recorte de revista con imagen de Bodegón de Braque ||
666|https://bga.uniandes.edu.co/catalogo/api/items/666|Mesa Braque |1975|Díametro 59 cm Altura 37 cm|Esmalte sobre lámina de Madeflex ensamblado en mesa de madera|1959|https://bga.uniandes.edu.co/catalogo/api/items/1959|Recorte de revista con imagen de Bodegón de Braque ||
667|https://bga.uniandes.edu.co/catalogo/api/items/667|Platón Degas|1975|Díametro 70 cm Altura 20 cm|Esmalte sobre platón de aluminio|1960|https://bga.uniandes.edu.co/catalogo/api/items/1960|"Postal con imagen de ""La bañera"" de Edgar Degas"||Museo de Louvre
669|https://bga.uniandes.edu.co/catalogo/api/items/669|¡Vive la France! |1975|Diámetro 80 cm Profundidad 40cm|Esmalte sobre lámina de madeflex ensamblado en tambor|1961|https://bga.uniandes.edu.co/catalogo/api/items/1961|"Postal y recortes con la imagen de ""El flautista"" de Edouard Manet."||
1538|https://bga.uniandes.edu.co/catalogo/api/items/1538|Cromo in memoria boceto|1980|75.5 x 56 cm|Pastel seco sobre papel|1962|https://bga.uniandes.edu.co/catalogo/api/items/1962|Cromo con imagen de palmera||
670|https://bga.uniandes.edu.co/catalogo/api/items/670|Cromo in memoria|1967-1976|120 x 100 cm|Óleo sobre lienzo|1962|https://bga.uniandes.edu.co/catalogo/api/items/1962|Cromo con imagen de palmera||
1539|https://bga.uniandes.edu.co/catalogo/api/items/1539|Cromo in memoria|1980|75x53 cm|Serigrafía sobre papel. Edición de 100. Pro-Gráfica Taller de Lorenzo Homar Museo La Tertulia|1962|https://bga.uniandes.edu.co/catalogo/api/items/1962|Cromo con imagen de palmera||
671|https://bga.uniandes.edu.co/catalogo/api/items/671|La caza in situ|1976|50 x 220 cm|Esmalte sobre lámina de metal|1963|https://bga.uniandes.edu.co/catalogo/api/items/1963|Recorte y referente de Caza in situ ||
672|https://bga.uniandes.edu.co/catalogo/api/items/672|Bocetos heliograbados (Victor mora-La iglesia esta en peligro-Viva España)|1974-1976|100x70 cm|Tinta y contact sobre papel mantequilla|1964|https://bga.uniandes.edu.co/catalogo/api/items/1964|"Recortes de periódico con imagen de la noticia ""La iglesia está en peligro"""||
673|https://bga.uniandes.edu.co/catalogo/api/items/673|La iglesia está en peligro|1976|50 x 50 cm|Serigrafía sobre papel. Edición de 25 Taller de Enrique Hernández |1964|https://bga.uniandes.edu.co/catalogo/api/items/1964|"Recortes de periódico con imagen de la noticia ""La iglesia está en peligro"""||
678|https://bga.uniandes.edu.co/catalogo/api/items/678|Botticelli Copertone|1976|50x60 cm|Acrílico sobre tela de toalla ensamblada en toallero de bronce|1965|https://bga.uniandes.edu.co/catalogo/api/items/1965|"Recorte de detalle del ""Nacimiento de Venus"" de Sandro Botticelli."||
677|https://bga.uniandes.edu.co/catalogo/api/items/677|Botticelli bocetos|1976||Marcador y lápiz sobre papel craft. Serie de 6|1965|https://bga.uniandes.edu.co/catalogo/api/items/1965|"Recorte de detalle del ""Nacimiento de Venus"" de Sandro Botticelli."||
679|https://bga.uniandes.edu.co/catalogo/api/items/679|Botticelli wash and wear|1976|300 x 100 x 10 cm|Acrílico sobre tela de toalla|1965|https://bga.uniandes.edu.co/catalogo/api/items/1965|"Recorte de detalle del ""Nacimiento de Venus"" de Sandro Botticelli."||
676|https://bga.uniandes.edu.co/catalogo/api/items/676|Boceto a posteriori de Botticelli wash and wear|1976|50x60 cm|Acrílico sobre tela de toalla ensamblada en toallero de bronce|1965|https://bga.uniandes.edu.co/catalogo/api/items/1965|"Recorte de detalle del ""Nacimiento de Venus"" de Sandro Botticelli."||
681|https://bga.uniandes.edu.co/catalogo/api/items/681|Un Bolivar |1976-2013|30 x 30 x 10 cm|Esmalte sintético sobre hule |1966|https://bga.uniandes.edu.co/catalogo/api/items/1966|Gráfica Molinari #156||Gráficas Molinari
684|https://bga.uniandes.edu.co/catalogo/api/items/684|Diez metros de Renoir|1977|100x200 cm|Marcador sobre papel pergamino|1967|https://bga.uniandes.edu.co/catalogo/api/items/1967|"Postal con la imagen de ""Le Moulin de la Galette"" de Auguste Renoir"||Museo del Louvre
685|https://bga.uniandes.edu.co/catalogo/api/items/685|Diez metros de Renoir|1977|150 x 1000 cm|Óleo sobre papel entelado|1967|https://bga.uniandes.edu.co/catalogo/api/items/1967|"Postal con la imagen de ""Le Moulin de la Galette"" de Auguste Renoir"||Museo del Louvre
689|https://bga.uniandes.edu.co/catalogo/api/items/689|La felicidad de Pablo Leyva II. Yo soy mecánico|1977|22 x 33 cm|Collage fotocopia plastificada|1969|https://bga.uniandes.edu.co/catalogo/api/items/1969|Recorte de periódico con fragmentos sobre la felicidad||
1970|https://bga.uniandes.edu.co/catalogo/api/items/1970|Doña Ana Diaz de Whistler|1977|25x26x23 cm|Esmalte sintético sobre lámina de metal ensamblada en costurero de madera|1968|https://bga.uniandes.edu.co/catalogo/api/items/1968|"Recorte de con la imagen de ""La madre de Whistler"" de James McNeil Whistler."||
695|https://bga.uniandes.edu.co/catalogo/api/items/695|Sea culto, siembre árboles regale mas libros|1977|490 x 360 cm|Acrílico sobre tela|1971|https://bga.uniandes.edu.co/catalogo/api/items/1971|"Recorte de catálogo con la imagen ""Mujeres en el jardín"" de Claude Monet"||Museo del Louvre
713|https://bga.uniandes.edu.co/catalogo/api/items/713|Postales González. La bienal de artes gráficas|1978|22 x 15 cm|Heliograbado sobre papel. |1972|https://bga.uniandes.edu.co/catalogo/api/items/1972|Recorte de periódico con la imagen de Virginia Vallejo ||Periódico EL TIEMPO
708|https://bga.uniandes.edu.co/catalogo/api/items/708|Capax |1978|Pendiente|Heliograbado sobre papel|1973|https://bga.uniandes.edu.co/catalogo/api/items/1973|Recortes de periódico con noticias de Capax||
711|https://bga.uniandes.edu.co/catalogo/api/items/711|Capax dibujo|1978|46 x17 cm (Díptico vertical)|Marcador sobre papel|1973|https://bga.uniandes.edu.co/catalogo/api/items/1973|Recortes de periódico con noticias de Capax||
709|https://bga.uniandes.edu.co/catalogo/api/items/709|Capax |1978|Pendiente|Heliograbado sobre papel Segundo original|1973|https://bga.uniandes.edu.co/catalogo/api/items/1973|Recortes de periódico con noticias de Capax||
712|https://bga.uniandes.edu.co/catalogo/api/items/712|Postales González. Capax, Un héroe de Colombia para el mundo|1978|31 x 14 cm|Serigrafía sobre papel. Edición de 30. Surtiscreen|1973|https://bga.uniandes.edu.co/catalogo/api/items/1973|Recortes de periódico con noticias de Capax||
728|https://bga.uniandes.edu.co/catalogo/api/items/728|Boceto para Víctor Mora 3|1978|25 x 50 cm |Marcador sobre papel|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
732|https://bga.uniandes.edu.co/catalogo/api/items/732|Boceto para Víctor Mora-Heliograbado|1978|23 x 15.5 cm |Heliograbado sobre papel|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
716|https://bga.uniandes.edu.co/catalogo/api/items/716|Postales González. Mora en leche Boceto|1978|23 x 15.5 cm|Marcador y lápices de color sobre papel|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
718|https://bga.uniandes.edu.co/catalogo/api/items/718|Postales González. Mora en leche Boceto|1978|15 x 23 cm|Heliograbado sobre papel Segúndo original|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
726|https://bga.uniandes.edu.co/catalogo/api/items/726|Boceto para Victor Mora 1|1978|15.5 x 35 cm |Marcador sobre papel|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
730|https://bga.uniandes.edu.co/catalogo/api/items/730|Boceto para Víctor Mora 5|1978|30 x 35 cm |Marcador sobre papel|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
731|https://bga.uniandes.edu.co/catalogo/api/items/731|Boceto para Víctor Mora 6|1978|30 x 35 cm |Marcador sobre papel|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
727|https://bga.uniandes.edu.co/catalogo/api/items/727|Boceto para Víctor Mora 2|1978|22.6 x 32.5 cm|Marcador sobre papel mantequilla|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
733|https://bga.uniandes.edu.co/catalogo/api/items/733|Víctor Mora|1978|57 x 40 cm Edición de 15/30|Xilografía sobre papel realizada con motivo del curso de Leonilda González en la Universidad de los Andes|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
719|https://bga.uniandes.edu.co/catalogo/api/items/719|Postales González. Mora en leche|1978|22 x 15 cm  |Serigrafía sobre papel. Edición de 30|1974|https://bga.uniandes.edu.co/catalogo/api/items/1974|"Recorte con la noticia ""Tres Triunfos"" "||
721|https://bga.uniandes.edu.co/catalogo/api/items/721|Postales González. Se reanudan las relaciones colombo-sovieticas |1978|Pendiente|Heliograbado sobre papel |1975|https://bga.uniandes.edu.co/catalogo/api/items/1975|"Recorte de periódico con imagen de ""Un rincón de la colonial Cartagena"" y recorte del título de la noticia ""Promueven apertura del turismo colombo-ruso"" "||
720|https://bga.uniandes.edu.co/catalogo/api/items/720|Postales González. Se reanudan las relaciones colombo-sovieticas |1978|Pendiente|Marcador sobre papel |1975|https://bga.uniandes.edu.co/catalogo/api/items/1975|"Recorte de periódico con imagen de ""Un rincón de la colonial Cartagena"" y recorte del título de la noticia ""Promueven apertura del turismo colombo-ruso"" "||
722|https://bga.uniandes.edu.co/catalogo/api/items/722|Postales González. Se reanudan las relaciones colombo-sovieticas |1978|Pendiente|Heliograbado sobre papel Segundo original |1975|https://bga.uniandes.edu.co/catalogo/api/items/1975|"Recorte de periódico con imagen de ""Un rincón de la colonial Cartagena"" y recorte del título de la noticia ""Promueven apertura del turismo colombo-ruso"" "||
725|https://bga.uniandes.edu.co/catalogo/api/items/725|Un peso|1978|53.4 x 79 cm|Serigrafía sobre papel|1893|https://bga.uniandes.edu.co/catalogo/api/items/1893|Gráfica Molinario #212||Gráficas Molinari
735|https://bga.uniandes.edu.co/catalogo/api/items/735|Viva México |1979|100 x 70 cm|Lápiz sobre papel |1976|https://bga.uniandes.edu.co/catalogo/api/items/1976|Recortes de periódico con noticias sobre la visita del Papa Juan Pablo II a México||
736|https://bga.uniandes.edu.co/catalogo/api/items/736|Viva México |1979|100 x 70 cm|Heliograbado sobre papel |1976|https://bga.uniandes.edu.co/catalogo/api/items/1976|Recortes de periódico con noticias sobre la visita del Papa Juan Pablo II a México||
737|https://bga.uniandes.edu.co/catalogo/api/items/737|Viva México|1979|100 x 70 cm|Litografía sobre papel. Edición de 30 Taller de Barcelona España|1976|https://bga.uniandes.edu.co/catalogo/api/items/1976|Recortes de periódico con noticias sobre la visita del Papa Juan Pablo II a México||
745|https://bga.uniandes.edu.co/catalogo/api/items/745|Yubilí |1979|100.4 x 70 cm|Tinta y contact sobre papel mantequilla|1977|https://bga.uniandes.edu.co/catalogo/api/items/1977|"Recorte de periódico con la noticia ""Amamos a Liz: los ingleses"" "||Periódico EL TIEMPO
748|https://bga.uniandes.edu.co/catalogo/api/items/748|Yubilí (prueba de impresion)|1979|100.4 x 70 cm|Litografia sobre papel|1977|https://bga.uniandes.edu.co/catalogo/api/items/1977|"Recorte de periódico con la noticia ""Amamos a Liz: los ingleses"" "||Periódico EL TIEMPO
746|https://bga.uniandes.edu.co/catalogo/api/items/746|Yubilí |1979|100 x 70 cm|Lápiz sobre papel|1977|https://bga.uniandes.edu.co/catalogo/api/items/1977|"Recorte de periódico con la noticia ""Amamos a Liz: los ingleses"" "||Periódico EL TIEMPO
1537|https://bga.uniandes.edu.co/catalogo/api/items/1537|Billares Bochica|1980|120x230 cm|Acrílico sobre tela de mesa de billar|1978|https://bga.uniandes.edu.co/catalogo/api/items/1978|"Recortes con imágenes de billares. Imagen de ""El café de la noche"" de Vincent van Gogh"||
1541|https://bga.uniandes.edu.co/catalogo/api/items/1541|Televisor en color|1980|45x64x40 cm|Esmalte sobre televisor|1980|https://bga.uniandes.edu.co/catalogo/api/items/1980|Recortes con la noticia sobre la llegada del televisor a Colombia. ||
1545|https://bga.uniandes.edu.co/catalogo/api/items/1545|Boceto para decoración de interiores|1981|25x167 cm|Témpera sobre heliograbado|1981|https://bga.uniandes.edu.co/catalogo/api/items/1981|Recortes de periódico con noticias de la cena ofrecida al presidente Turbay. ||
1546|https://bga.uniandes.edu.co/catalogo/api/items/1546|Decoración de interiores B/N|1981|2,70x70 m|Serigrafía sobre tela una tinta. Taller de Victor Alfandari|1981|https://bga.uniandes.edu.co/catalogo/api/items/1981|Recortes de periódico con noticias de la cena ofrecida al presidente Turbay. ||
1548|https://bga.uniandes.edu.co/catalogo/api/items/1548|Estudio decoración de interiores|1981|22.5x150 cm|Serigrafía sobre papel. Edición de 500|1981|https://bga.uniandes.edu.co/catalogo/api/items/1981|Recortes de periódico con noticias de la cena ofrecida al presidente Turbay. ||
1547|https://bga.uniandes.edu.co/catalogo/api/items/1547|Decoración de Interiores|1981|2.70x70m|Serigrafía sobre tela a color. Taller de Victor Alfandari |1981|https://bga.uniandes.edu.co/catalogo/api/items/1981|Recortes de periódico con noticias de la cena ofrecida al presidente Turbay. ||
1550|https://bga.uniandes.edu.co/catalogo/api/items/1550|Lápida de El pedregal/ Tragedia en los llanos|1981|96x67 cm|Aguafuerte y aguatinta en color sobre papel. Edición 3 Taller La Huella |1982|https://bga.uniandes.edu.co/catalogo/api/items/1982|"Recorte de periódico con noticia de ""El Pedregal"""||Periódico EL TIEMPO
1561|https://bga.uniandes.edu.co/catalogo/api/items/1561|Mural para fábrica socialista|1981|224x1220 cm|Esmalte sintético sobre tablex |1983|https://bga.uniandes.edu.co/catalogo/api/items/1983|"Páginas de catálogo con la imagen de "" Guernica"" De Pablo Picasso."||
1563|https://bga.uniandes.edu.co/catalogo/api/items/1563|Proyecto para mural del congreso|1981|210x375 cm|Pastel sobre papel |1984|https://bga.uniandes.edu.co/catalogo/api/items/1984|Recorte de periódico con la imagen de la Familia Turbay |07/08/1978|Periódico EL TIEMPO
1566|https://bga.uniandes.edu.co/catalogo/api/items/1566|La viñeta de la Comedia (VII-XII) Ilustración para la revista Gaceta|1982|33x50 cm|Tinta china sobre papel |1985|https://bga.uniandes.edu.co/catalogo/api/items/1985|Recorte de periódico con la noticia sobre la condecoración del presidente de Ecuador por el presidente Julio César Turbay. ||
1567|https://bga.uniandes.edu.co/catalogo/api/items/1567|La viñeta de la tragedia (I-VI) Ilustración para la revista Gaceta|1982|33x50 cm c/u|Tinta china sobre papel |1981|https://bga.uniandes.edu.co/catalogo/api/items/1981|Recortes de periódico con noticias de la cena ofrecida al presidente Turbay. ||
1569|https://bga.uniandes.edu.co/catalogo/api/items/1569|Bodegón Colombiano (boceto)|1983|67x96 cm|Tinta china sobre heliograbado|1986|https://bga.uniandes.edu.co/catalogo/api/items/1986|"Recorte de periódico con la noticia de ""El nuevo presidente de la república Alfonso López Michelsen"" "|08/08/1974|
1570|https://bga.uniandes.edu.co/catalogo/api/items/1570|Bodegón Colombiano|1983|67x96 cm|Serigrafía sobre papel. Edición de 10 Taller Universidad de los Andes con Maripaz Jaramillo|1986|https://bga.uniandes.edu.co/catalogo/api/items/1986|"Recorte de periódico con la noticia de ""El nuevo presidente de la república Alfonso López Michelsen"" "|08/08/1974|
1568|https://bga.uniandes.edu.co/catalogo/api/items/1568|Bodegón Colombiano Boceto 1|1983|70x100 cm|Pastel, óleo, tinta china sobre papel y heliograbado|1986|https://bga.uniandes.edu.co/catalogo/api/items/1986|"Recorte de periódico con la noticia de ""El nuevo presidente de la república Alfonso López Michelsen"" "|08/08/1974|
1571|https://bga.uniandes.edu.co/catalogo/api/items/1571|Bolívar Amarillo|1983|50x50 cm|Linóleo sobre papel japonés Edición de 100 Taller Margarita Monsalve|1893|https://bga.uniandes.edu.co/catalogo/api/items/1893|Gráfica Molinario #212||Gráficas Molinari
1572|https://bga.uniandes.edu.co/catalogo/api/items/1572|Bolívar, Amarillo, Azul y Rojo|1983|50x50 cm|Linóleo sobre pañuelo y papelEdición de 4 Taller de Margarita Monsalve|1893|https://bga.uniandes.edu.co/catalogo/api/items/1893|Gráfica Molinario #212||Gráficas Molinari
1575|https://bga.uniandes.edu.co/catalogo/api/items/1575|Bolívar Rojo|1983|50x50 cm|Linóleo sobre papel japonés Edición de 100 Taller Margarita Monsalve|1893|https://bga.uniandes.edu.co/catalogo/api/items/1893|Gráfica Molinario #212||Gráficas Molinari
1574|https://bga.uniandes.edu.co/catalogo/api/items/1574|Bolívar Azul|1983|50x50 cm|Linóleo sobre papel japonés Edición de 100 Taller Margarita Monsalve|1893|https://bga.uniandes.edu.co/catalogo/api/items/1893|Gráfica Molinario #212||Gráficas Molinari
1576|https://bga.uniandes.edu.co/catalogo/api/items/1576|Plumario Colombiano|1983|Primer edición: 50 cm x 50 m|Serigrafía sobre papel craft. Surtiscreen (primera edición) Mastertamigrafía (segunda edición)|1987|https://bga.uniandes.edu.co/catalogo/api/items/1987|Recortes de periodico de mandatorios con tocados de plumas ||
1588|https://bga.uniandes.edu.co/catalogo/api/items/1588|Boceto Zócalo de la Comedia|1983|100x170 cm|Tinta china sobre papel|1985|https://bga.uniandes.edu.co/catalogo/api/items/1985|Recorte de periódico con la noticia sobre la condecoración del presidente de Ecuador por el presidente Julio César Turbay. ||
1589|https://bga.uniandes.edu.co/catalogo/api/items/1589|Zócalo de la comedia|1983|100x70 cm cada pieza|Tipografía sobre papel. Edición de 500. Carteles Atenas|1985|https://bga.uniandes.edu.co/catalogo/api/items/1985|Recorte de periódico con la noticia sobre la condecoración del presidente de Ecuador por el presidente Julio César Turbay. ||
1591|https://bga.uniandes.edu.co/catalogo/api/items/1591|Zócalo de la Tragedia|1983|100x70 cm cada pieza|Tipografía sobre papel. Edición de 500. Talleres Atenas|1891|https://bga.uniandes.edu.co/catalogo/api/items/1891|"Recorte de la noticia ""Exmilitar Mata a la Ezposa de su Amigo y se Suicida"""||
1590|https://bga.uniandes.edu.co/catalogo/api/items/1590|Boceto Zócalo de la Tragedia|1983|100x140 cm|Tinta china sobre papel|1891|https://bga.uniandes.edu.co/catalogo/api/items/1891|"Recorte de la noticia ""Exmilitar Mata a la Ezposa de su Amigo y se Suicida"""||
1597|https://bga.uniandes.edu.co/catalogo/api/items/1597|Uxoricidio 1969|1984|70x122 cm|Serigrafía sobre papel. Edición de 30.|1891|https://bga.uniandes.edu.co/catalogo/api/items/1891|"Recorte de la noticia ""Exmilitar Mata a la Ezposa de su Amigo y se Suicida"""||
1600|https://bga.uniandes.edu.co/catalogo/api/items/1600|Catalino Díaz Izquierdo|1985|184x160 cms|Acrílico sobre tela acrílica|1909|https://bga.uniandes.edu.co/catalogo/api/items/1909|"Recorte de periódico con la noticia ""Asesinado un anciano en Barranca"""|17/04/1969|
1619|https://bga.uniandes.edu.co/catalogo/api/items/1619|Boceto Fin de la fiesta/ Los Papagayos |1986|36.7x130cms|Linóleo sobre papel. Única edición impresa por la artista.|1988|https://bga.uniandes.edu.co/catalogo/api/items/1988|Recorte de periódico con noticia de la conmemoración de los 76 años de la Escuela Superior de Guerra.|09/05/1985|
1621|https://bga.uniandes.edu.co/catalogo/api/items/1621|Fin de la fiesta/ Los Papagayos |1986-2004|52.5x600cms|Foto serigrafía Taller Mastertamigrafía|1988|https://bga.uniandes.edu.co/catalogo/api/items/1988|Recorte de periódico con noticia de la conmemoración de los 76 años de la Escuela Superior de Guerra.|09/05/1985|
1620|https://bga.uniandes.edu.co/catalogo/api/items/1620|Boceto Fin de la fiesta/ Los Papagayos |1986|50x50 cm|Linóleo sobre papel|1988|https://bga.uniandes.edu.co/catalogo/api/items/1988|Recorte de periódico con noticia de la conmemoración de los 76 años de la Escuela Superior de Guerra.|09/05/1985|
1624|https://bga.uniandes.edu.co/catalogo/api/items/1624|Los papagayos - Fragmento|1986|35x150 cms|Pastel y óleo sobre papel|1989|https://bga.uniandes.edu.co/catalogo/api/items/1989|"Recorte de periódico con la noticia ""Los altos mandos"" "||Periódico EL TIEMPO
1638|https://bga.uniandes.edu.co/catalogo/api/items/1638|Los Papagayos - Fragmento|1987|28x35 cm|Pastel y óleo sobre papel|1989|https://bga.uniandes.edu.co/catalogo/api/items/1989|"Recorte de periódico con la noticia ""Los altos mandos"" "||Periódico EL TIEMPO
1623|https://bga.uniandes.edu.co/catalogo/api/items/1623|Los papagayos |1986-1987|75x1200 cm (dividida en cuatro partes iguales)|Óleo sobre papel|1989|https://bga.uniandes.edu.co/catalogo/api/items/1989|"Recorte de periódico con la noticia ""Los altos mandos"" "||Periódico EL TIEMPO
1625|https://bga.uniandes.edu.co/catalogo/api/items/1625|Los Papagayos boceto para impresión|1986|99x69 cm|Tinta y contact sobre papel mantequilla |1989|https://bga.uniandes.edu.co/catalogo/api/items/1989|"Recorte de periódico con la noticia ""Los altos mandos"" "||Periódico EL TIEMPO
1629|https://bga.uniandes.edu.co/catalogo/api/items/1629|El Brindis I|1986|7x14 cm|Acuarela sobre papel hecho a mano|1990|https://bga.uniandes.edu.co/catalogo/api/items/1990|Recorte con la noticia del segundo matrimonio del presidente Julio César Turbay ||
1630|https://bga.uniandes.edu.co/catalogo/api/items/1630|Turbay-Canal|1986|7x14 cms|Acuarela sobre papel hecho a mano|1990|https://bga.uniandes.edu.co/catalogo/api/items/1990|Recorte con la noticia del segundo matrimonio del presidente Julio César Turbay ||
1631|https://bga.uniandes.edu.co/catalogo/api/items/1631|Túmulo funerario para soldados bachilleres|1986|100x70cms (95x25cms)|Serigrafía  sobre papel. Edición de 50. Taller Arte Dos Gráfico|1609|https://bga.uniandes.edu.co/catalogo/api/items/1609|Túmulo funerario para soldados bachilleres|1985|
1633|https://bga.uniandes.edu.co/catalogo/api/items/1633|Boceto Túmulo funerario para soldados bachilleres |1986|100x65.5cms|Tinta sobre papel|1609|https://bga.uniandes.edu.co/catalogo/api/items/1609|Túmulo funerario para soldados bachilleres|1985|
1632|https://bga.uniandes.edu.co/catalogo/api/items/1632|Boceto Túmulo funerario para soldados bachilleres|1986|100x65.5cms|Collage sobre papel|1609|https://bga.uniandes.edu.co/catalogo/api/items/1609|Túmulo funerario para soldados bachilleres|1985|
1635|https://bga.uniandes.edu.co/catalogo/api/items/1635|Afiche IV festival de piano UIS Bucaramanga|1987|pendiente|Heliograbado sobre papel|1992|https://bga.uniandes.edu.co/catalogo/api/items/1992|Afiche del 4º Festival Internacional de Piano UIS 1987||
1637|https://bga.uniandes.edu.co/catalogo/api/items/1637|Doble retrato|1987|220x75 cm |Pastel y carboncillo sobre papel|1993|https://bga.uniandes.edu.co/catalogo/api/items/1993|Recortes de periódico con noticias del ascenso a general de tres soles al director de la Policía Nacional  Jose Guillermo Medina y condecoración del general Alfredo Ortega Caicedo.|Diciembre 1987-Junio 1988|Periódico EL TIEMPO
1639|https://bga.uniandes.edu.co/catalogo/api/items/1639|Boceto de Lucho y Bachue N.1|1987|35x28 cm  |Óleo pastel sobre papel|1994|https://bga.uniandes.edu.co/catalogo/api/items/1994|"Recorte con la noticia de ""Luis Herrera es el rey del ciclismo"" "|12/06/1887|Periódico EL TIEMPO
1640|https://bga.uniandes.edu.co/catalogo/api/items/1640|Boceto de Lucho y Bachue N.2|1987|35x28 cm  |Óleo pastel sobre papel|1994|https://bga.uniandes.edu.co/catalogo/api/items/1994|"Recorte con la noticia de ""Luis Herrera es el rey del ciclismo"" "|12/06/1887|Periódico EL TIEMPO
1662|https://bga.uniandes.edu.co/catalogo/api/items/1662|El políptico de Lucho IX El Destino|1988|75x60 cm  |Óleo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1640|https://bga.uniandes.edu.co/catalogo/api/items/1640|Boceto de Lucho y Bachue N.2|1987|35x28 cm  |Óleo pastel sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1639|https://bga.uniandes.edu.co/catalogo/api/items/1639|Boceto de Lucho y Bachue N.1|1987|35x28 cm  |Óleo pastel sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1641|https://bga.uniandes.edu.co/catalogo/api/items/1641|Lucho y Bachué|1987 |34x24 cm  |Serigrafía sobre papel. Taller de Humberto Giangrandi|1994|https://bga.uniandes.edu.co/catalogo/api/items/1994|"Recorte con la noticia de ""Luis Herrera es el rey del ciclismo"" "|12/06/1887|Periódico EL TIEMPO
